afterTaxInterestRate,taxRate,netValuePerShare,revenuePerShare,currentRatio,quickRatio,totalDebtToNetWorth,accountsReceivablesTurnover,averageCollectionDays,inventoryTurnover,fixedAssetsTurnover,netWorthTurnover,revenuePerPerson,operatingProfitPerPerson,allocationRatePerPerson,cashToTotalAssets,quickAssetsToCurrentLiab,cashToCurrentLiab,operatingFundsToLiab,inventoryToWorkingCap,inventoryToCurrentLiab,workingCapitalToEquity,longTermLiabToCurrentAssets,totalIncomeToTotalExpense,totalExpenseToAssets,currentAssetsTurnover,quickAssetTurnover,cashTurnover,cashFlowToSales,fixedAssetsToTotalAssets,currentLiabToTotalLiab,cashFlowToLiab,cashFlowToAssets,cashFlowToEquity,currentLiabToCurrentAssets,liabAssetFlag,netIncomeToTotalAssets,noCreditInterval,grossProfitToSales,liabToEquity,degreeFinLeverage,interestCoverageRatio,equityToLiab,default
0.781710887,0.01153963,0.209725675,0.09197332,0.01318623,0.008697583,0.005124978,0.00178345,0.003544576,0.000143687,0.001277725,0.065,0.05431018,0.413909681,0.005962534,0.313140253,0.009329804,0.014967067,0.371810887,0.27725091,0.010307858,0.739349833,0.000158063,0.002495793,0.041522981,982000000.0,738000000.0,0.000117565,0.671592953,0.127594142,0.983317336,0.476167262,0.6728859,0.324933517,0.022220832,0,0.860578036,0.623917144,0.608345762,0.278495571,0.026791269,0.565158933,0.035610845,0
0.781513553,0.0,0.177447221,0.022369436,0.007943189,0.003636366,0.006421726,0.00058231,0.010876239,6650000000.0,0.000867703,0.027903226,0.039431282,0.390447977,0.005836019,0.030012084,0.006056458,0.001246452,0.345388657,0.277480464,0.005225683,0.734494559,0.0,0.002181868,0.0156496,0.000205661,0.00016468,3120000000.0,0.671552645,0.062136498,0.989764462,0.45419729,0.583402969,0.310681825,0.036541676,0,0.791537721,0.623735982,0.597974625,0.279436306,0.026062076,0.553946999,0.030589821,0
0.781659098,0.276242535,0.198685264,0.022641681,0.019367178,0.015449408,0.005473331,0.000750713,0.008422958,8080000000.0,0.000256453,0.025483871,0.037765668,0.407645689,0.021291892,0.133156004,0.015936862,0.013822588,0.332668925,0.277107937,0.009205407,0.73841001,0.012054574,0.002365904,0.014501288,0.000259976,0.00022607,0.000180695,0.671588118,0.181285499,0.425724667,0.462712888,0.535678063,0.316816387,0.01514349,0,0.807490412,0.624586579,0.608392435,0.278748564,0.026891407,0.565594993,0.034032213,0
0.782024993,0.018929041,0.266823986,0.021840071,0.009755976,0.007847913,0.003218158,0.000685786,0.009223925,0.000182093,0.000295791,0.017419355,0.007576047,0.391567355,0.004079639,0.085243282,0.008931872,0.007414373,0.329844009,0.277101062,0.002482658,0.73377931,0.00164,0.003131867,0.006259055,0.000269273,0.000259558,0.000195931,0.671597947,0.102177966,0.730980081,0.463935837,0.5369381,0.31639023,0.029902036,0,0.829022891,0.624357281,0.602015269,0.277113305,0.026799903,0.565199756,0.050035367,0
0.781558466,0.0,0.184821541,0.014655837,0.018520379,0.015020206,0.001818364,0.00062086,0.010192258,0.000179227,0.000427421,0.02016129,0.034951456,0.39466543,0.010466704,0.053495775,0.015642155,0.008746687,0.32242646,0.277094919,0.007781435,0.734817911,0.0,0.002236207,0.015910805,0.000142397,0.000128793,6840000000.0,0.671532384,0.102168663,0.58944527,0.439409984,0.533981626,0.310037604,0.015838195,0,0.796527432,0.624137729,0.602379808,0.276098165,0.026791157,0.565158396,0.078553105,0
0.781718466,0.235752607,0.187897687,0.023655036,0.017457044,0.016430709,0.002555194,0.000762886,0.008282917,0.000412145,0.000226193,0.025967742,0.018712454,0.400827661,0.010574018,0.237577722,0.016525395,0.02436021,0.360260136,0.277021334,0.002757534,0.736436519,0.0,0.002726465,0.011238326,0.000149504,0.000152282,0.000211073,0.67159545,0.277490685,0.731949442,0.472123824,0.6069968,0.318599213,0.016804824,0,0.828627377,0.624714466,0.606738869,0.276632017,0.026791386,0.56515949,0.059855781,0
0.781713694,0.254377973,0.237621676,0.092290939,0.013104483,0.012216043,0.006200129,0.00153186,0.004127796,0.000342976,0.002105333,0.053387097,0.120420663,0.430892562,0.005274167,0.23974929,0.0122189,0.012259845,0.361951248,0.277046377,0.002640274,0.739299566,0.002245243,0.002763448,0.01432172,0.000134886,0.000135364,0.000128217,0.671605012,0.035735585,0.817424962,0.476034628,0.647549386,0.326955162,0.022358514,0,0.840692025,0.625038113,0.602087031,0.279275433,0.026805859,0.565227537,0.031302701,0
0.781579939,0.0,0.175508828,0.029644418,0.007508245,0.004609557,0.01090289,0.00048492,0.013024674,2870000000.0,0.000210306,0.035645161,0.009215223,0.393432984,0.005552931,0.017721277,0.004832391,0.000636392,0.350848384,0.277871954,0.007262448,0.734920384,0.002500897,0.002236363,0.070509484,0.000210848,0.000141638,1720000000.0,0.671576613,0.270745135,0.872399414,0.460185969,0.617655594,0.315740312,0.038592965,0,0.798599653,0.6236947,0.627791081,0.282686428,0.030723909,0.569130034,0.022324318,0
0.781318325,0.0,0.187897687,0.009241194,0.005977516,0.006164791,0.005922906,0.000803465,0.007865356,19100000.0,2270000000.0,0.01516129,0.007276413,0.391635196,0.041892803,0.018154162,0.006116242,0.002580377,0.353828787,0.27697486,0.0,0.731926368,0.072941473,0.001965429,0.008966892,0.000122994,0.0001349,5300000000.0,0.671575406,0.859419657,0.291654641,0.459573771,0.614555851,0.314777795,0.048069545,0,0.782048387,0.623737819,0.603115411,0.279074466,0.026257128,0.560010624,0.032266599,0
0.781344991,0.0,0.170873541,0.011056158,0.016381852,0.010929684,0.009977293,0.00063912,0.009901929,40300000.0,4160000000.0,0.019193548,0.006242381,0.38979218,0.01892048,0.151762301,0.011478422,0.017393359,0.341618243,0.277216658,0.013008239,0.737889016,0.029960376,0.00212325,0.023267588,0.000335564,0.00024651,0.000341701,0.671631804,0.587107245,0.273607844,0.464919534,0.56941658,0.321226978,0.017907242,0,0.781408055,0.622908414,0.605745597,0.282014604,0.026667495,0.564490608,0.023432158,0
0.781586115,0.535378075,0.180860478,0.030506526,0.012935997,0.011376978,0.003737039,0.00100839,0.006271108,0.000294635,0.000891154,0.033387097,0.015713174,0.395649126,0.002659828,0.048146568,0.011555924,0.002830307,0.332615007,0.277083508,0.003916897,0.737186954,0.0,0.002263559,0.026015839,0.00014698,0.000140552,3240000000.0,0.671573474,0.109771726,0.981240363,0.459933772,0.541795064,0.314864058,0.02264664,0,0.801065714,0.62428882,0.604249757,0.277489067,0.026832285,0.565347159,0.0447085,0
0.781631308,0.05921652,0.181155451,0.019057126,0.014475462,0.00834948,0.006196482,0.001817942,0.003479679,6940000000.0,0.000183072,0.024354839,0.013269098,0.394280998,0.009287909,0.024625961,0.008627579,0.002938,0.347675114,0.277326073,0.01544568,0.735682745,0.023745899,0.002400302,0.014341209,0.000155487,9660000000.0,3170000000.0,0.671571248,0.237177395,0.341082997,0.459051066,0.591924632,0.314401189,0.020256643,0,0.81025212,0.624106046,0.602949929,0.279272937,0.026981252,0.56592662,0.031314158,0
0.781653764,0.207308432,0.173401879,0.029326799,0.014750656,0.005687553,0.004986367,0.001633307,0.003869062,4570000000.0,0.000211819,0.037903226,0.01018169,0.395276,0.006208778,0.062666581,0.005873605,0.004599601,0.360235821,0.277487315,0.023263512,0.73774374,0.002049328,0.002354839,0.030361467,0.000130674,5150000000.0,4160000000.0,0.67157574,0.400281115,0.645728597,0.460892422,0.631502386,0.315533119,0.019880619,0,0.818148369,0.623729621,0.608735525,0.278395473,0.026899726,0.565627847,0.036294823,0
0.781609554,0.28707359,0.178121445,0.040246835,0.009693573,0.005401834,0.007976545,0.000760857,0.008301703,7640000000.0,0.00031546,0.043870968,0.019294097,0.393885258,0.007733943,0.038601743,0.005486781,0.001649767,0.343320056,0.277554306,0.011212328,0.737077344,0.002217991,0.002365471,0.014445195,0.000145826,8560000000.0,2480000000.0,0.671568459,0.271907369,0.852319379,0.457850847,0.576517978,0.313218775,0.030090931,0,0.807409167,0.623606569,0.599174899,0.280563997,0.026914088,0.565683475,0.026687249,0
0.781574185,0.392448628,0.177447221,0.078663581,0.011474535,0.007516653,0.006354244,0.001468962,0.004302847,0.000205977,0.000738342,0.076612903,0.033279967,0.396372764,0.005720613,0.008772791,0.007604683,0.000490883,0.36104354,0.277337461,0.010342955,0.737180246,0.004950682,0.002269196,0.035891062,5110000000.0,3600000000.0,258000000.0,0.671572411,0.254953362,0.734899301,0.459378687,0.645146286,0.314645153,0.025494302,0,0.804194657,0.623865044,0.599205074,0.279387519,0.027243015,0.566667622,0.030800865,0
0.78137657,0.0,0.150941806,0.056929383,0.005967532,0.005841018,0.021337054,0.000728394,0.008677423,0.000963199,0.001010681,0.081935484,0.063328584,0.376517944,0.00773153,0.108747786,0.005714725,0.002943362,0.333603712,0.283268435,0.001009751,0.732031368,0.002275796,0.002002313,0.054127033,8190000000.0,8550000000.0,4260000000.0,0.671573293,0.136125156,0.90362541,0.459681678,0.517593786,0.31558666,0.048148673,0,0.723812339,0.623694386,0.594318834,0.290253108,0.026745477,0.564930747,0.016448227,0
0.781592992,0.519890677,0.188866883,0.069679508,0.011699183,0.009487989,0.008923116,0.00087245,0.007241148,0.000202155,0.00130042,0.069677419,0.055717286,0.399278623,0.010017996,0.245033485,0.009418608,0.010028765,0.335762194,0.277185142,0.006241574,0.740640475,0.001757407,0.002260089,0.028026383,0.000132806,0.000113961,0.000115537,0.671575858,0.166388806,0.840594579,0.460976318,0.541427527,0.316364956,0.025011259,0,0.800892167,0.624062906,0.600733543,0.281250064,0.026854871,0.565444922,0.024968565,0
0.781670747,0.162060937,0.200623657,0.053178456,0.008908553,0.008147356,0.007851613,0.00060057,0.010540652,0.000301322,0.000365388,0.041935484,0.024646387,0.402195789,0.008756567,0.114742445,0.00812559,0.004771916,0.343394423,0.277130154,0.002377344,0.736080931,0.002310043,0.00242582,0.02214293,0.00014821,0.000144196,791000000.0,0.671583471,0.224916644,0.883737203,0.463174148,0.576749431,0.318200498,0.032679827,0,0.821342146,0.62423072,0.606435396,0.280473369,0.026817743,0.565282052,0.026944727,0
0.781619097,0.260856362,0.182293203,0.018633634,0.016762506,0.011754402,0.002652769,0.00077506,0.008156539,0.009734216,0.000838956,0.024032258,0.037877297,0.409477398,0.005716994,0.040090724,0.016876832,0.00419127,0.330912791,0.276975908,5840000000.0,0.736116621,0.003305097,0.002278531,0.030664476,0.000165681,0.000179336,4150000000.0,0.671574734,0.063611365,0.697639264,0.460403233,0.542879321,0.31493339,0.017501068,0,0.80466915,0.624930223,0.608758144,0.276703105,0.026915021,0.565687043,0.058110985,0
0.781655308,0.226844822,0.196873288,0.037932756,0.030203962,0.023660396,0.001403442,0.001927506,0.003280718,0.000365523,0.000153569,0.032258065,0.011274474,0.395343841,0.008934552,0.190375357,0.026023783,0.040370197,0.391725106,0.277063965,0.011137015,0.736070969,0.0,0.002789703,0.007898904,7280000000.0,6940000000.0,0.00010883,0.671573525,0.604687315,0.554600594,0.460946422,0.634602031,0.314866305,0.009656383,0,0.821846922,0.623178229,0.600965955,0.275796927,0.026791157,0.565158396,0.097000669,0
0.781718466,0.235752607,0.187897687,0.023655036,0.017457044,0.016430709,0.002555194,0.000762886,0.008282917,0.000412145,0.000226193,0.025967742,0.018712454,0.400827661,0.010574018,0.237577722,0.016525395,0.02436021,0.360260136,0.277021334,0.002757534,0.736436519,0.0,0.002726465,0.011238326,0.000149504,0.000152282,0.000211073,0.67159545,0.277490685,0.731949442,0.472123824,0.6069968,0.318599213,0.016804824,0,0.828627377,0.624714466,0.606738869,0.276632017,0.026791386,0.56515949,0.059855781,0
0.780535867,0.0,0.156588429,0.004930653,0.009151922,0.00150907,0.009739283,0.003838779,0.00164719,631000000.0,7640000000.0,0.014677419,0.02198493,0.381210285,0.036796119,0.033681944,0.001707064,0.00131984,0.346901121,0.278156553,0.019569176,0.737226739,0.003485876,0.001985136,0.044333121,0.000869768,0.000173679,0.000115451,0.67158961,0.213032004,0.841557136,0.460365534,0.595463358,0.315823431,0.031832121,0,0.732403887,0.622250189,0.595483687,0.281842516,0.026686797,0.56460626,0.023749373,0
0.781685905,0.0,0.261809448,0.10268161,0.02108449,0.016569826,0.002745785,0.001270125,0.004977435,0.000179991,0.001230822,0.055322581,0.024778579,0.399629135,0.003317132,0.340562524,0.01664667,0.02473826,0.350015381,0.27712617,0.011804948,0.740446345,0.0,0.002672715,0.0170906,0.00012782,0.00010794,0.000154552,0.671606828,0.12871069,0.985788334,0.494867596,0.585916669,0.326532492,0.013903194,0,0.840258807,0.62464051,0.60246714,0.276770785,0.026810526,0.565249091,0.056560156,0
0.781824993,0.247697135,0.23665248,0.049820772,0.014417428,0.014345211,0.003318469,0.00102665,0.006163515,0.001122936,0.000555269,0.031451613,0.043244275,0.42061464,0.00961161,0.225380005,0.014307452,0.018803919,0.376517543,0.276989475,0.000638382,0.736270156,0.002710891,0.003113731,0.010296223,0.000135717,0.000145565,0.000180109,0.671600904,0.121362059,0.7462623,0.473911159,0.658183052,0.320464401,0.020337203,0,0.849245262,0.62531005,0.608665147,0.277185811,0.026799173,0.565196331,0.048883058,0
0.78098892,0.0,0.141249842,0.01173677,0.004521047,0.004552164,0.017233424,0.000470717,0.013416618,0.00060551,7260000000.0,0.03,0.005543234,0.38556342,0.008606277,0.083622303,0.004460227,0.003380974,0.347733723,0.276904097,0.000515704,0.728749783,0.021406818,0.001916253,0.069244091,0.000115389,0.000121278,8550000000.0,0.67157231,0.66222781,0.642858831,0.45927658,0.608736293,0.314570642,0.062669939,0,0.668781823,0.624029155,0.58971534,0.287277018,0.026735266,0.564877016,0.017917069,0
0.781422185,0.0,0.166828199,0.008227839,0.061554254,0.01818183,0.001452685,0.017548416,0.00036035,3940000000.0,0.000198202,0.017258065,0.069286019,0.380396192,0.042013487,0.096176943,0.029212367,0.04975287,0.354524275,0.27726742,0.083804567,0.735837444,0.009447561,0.001987446,0.023517812,0.000181566,8810000000.0,0.000147879,0.671581475,0.172086748,0.211381167,0.463794447,0.584092996,0.315403725,0.004608493,0,0.76255017,0.624402109,0.596142496,0.275832932,0.02676113,0.565011037,0.094287994,0
0.781725063,0.272294767,0.215877966,0.045691728,0.028152798,0.025731546,0.002246966,0.000862305,0.007341909,0.000189544,0.009406293,0.036129032,0.014068123,0.400624138,0.000200654,0.623887551,0.026052994,0.054947754,0.375106784,0.27702527,0.005768009,0.741806014,0.0,0.002352039,0.05716876,0.000209033,0.000206536,0.000404595,0.671619342,0.009595479,0.941717529,0.498609124,0.632370953,0.325500329,0.010374423,0,0.836814005,0.624058865,0.623132771,0.276408943,0.026791157,0.565158396,0.066263208,0
0.781570817,0.0,0.19514559,0.064930351,0.017965623,0.016039561,0.003374096,0.001294472,0.004881798,0.008233719,0.017595381,0.061129032,0.066398367,0.397073788,0.000511538,0.367720831,0.017966736,0.022755549,0.37056246,0.276980509,0.000349938,0.740283516,0.0,0.002244518,0.048817414,0.000106868,0.00011707,0.000142044,0.671617635,0.008702349,1.0,0.506710523,0.643548608,0.3339905,0.01632862,0,0.800112791,0.624152428,0.60181857,0.277226273,0.026769276,0.565051858,0.048268551,0
0.781717484,0.098390525,0.187602714,0.011918266,0.018902281,0.014134353,0.001586737,0.000864334,0.007315438,8880000000.0,0.000139196,0.017580645,0.017980994,0.394721965,0.016202145,0.101670998,0.014622618,0.016697237,0.356135773,0.277145533,0.011397328,0.734830248,0.0,0.002422588,0.019531068,0.000186491,0.000152829,0.000163845,0.6715795,0.243934903,0.653830578,0.46243571,0.587907479,0.315201145,0.015517469,0,0.817977325,0.624001257,0.611009033,0.275929641,0.026791755,0.565161245,0.087776215,0
0.781651238,0.051928333,0.199106654,0.085999062,0.006147875,0.003531561,0.016569547,0.000935347,0.006756128,980000000.0,0.000317729,0.076290323,0.046839887,0.404445852,0.027291219,0.073156427,0.003865057,0.002172008,0.33846153,0.282712066,0.006248612,0.732538584,0.003537907,0.002397087,0.024220497,0.000131384,8610000000.0,4610000000.0,0.671567199,0.403383965,0.893675058,0.457869949,0.551137439,0.311828738,0.046794491,0,0.819649692,0.623435564,0.604711086,0.28679548,0.026895951,0.565612997,0.018222564,0
0.781975309,0.145257617,0.175635245,0.008590831,0.065051279,0.059949194,0.001768209,0.004149209,0.001524228,7910000000.0,0.000213332,0.020806452,0.016670828,0.410732457,0.010002012,0.788846075,0.060145618,0.178310685,0.351460768,0.277017548,0.01299698,0.741742358,0.003612239,0.002552747,0.019242112,0.000553067,0.000539286,0.001449007,0.671909397,0.142491218,0.431461928,0.578658863,0.582277437,0.341074371,0.00434564,0,0.832317737,0.62487895,0.630304027,0.27606129,0.026863281,0.565480327,0.080378716,0
0.781663729,0.0705537,0.187223463,0.019268872,0.014919142,0.007725016,0.002007131,0.001335051,0.004733217,5430000000.0,0.000193663,0.023064516,0.006533202,0.393760883,0.003607609,0.087195804,0.009483374,0.008715846,0.381065197,0.277285734,0.014382201,0.735362697,0.000675627,0.002317348,0.034569783,0.000152556,0.00010157,8970000000.0,0.671570974,0.234037364,0.90289078,0.458515342,0.637600077,0.314376451,0.019657262,0,0.813637175,0.623865003,0.613430063,0.276234684,0.026861669,0.565473584,0.072548742,0
0.780800569,0.0,0.160802326,0.005233147,0.0817726,0.071117186,0.000403068,0.001044911,0.00604653,9340000000.0,0.000138439,0.015967742,0.004479826,0.381413808,0.004742121,0.408169555,0.072527512,0.126084091,0.234375978,0.277036791,0.024189218,0.739996894,0.0,0.001999771,0.049279396,0.000514681,0.000481595,0.000760744,0.671489811,0.247654925,1.0,0.369988669,0.508300746,0.308965366,0.003398438,0,0.729538341,0.624372436,0.595431239,0.275071147,0.026790471,0.565155124,0.258530194,0
0.781709624,0.0,0.180565505,0.01858826,0.018859224,0.012023277,0.003983257,0.001002303,0.006305264,0.000123624,9460000000.0,0.02483871,0.02594774,0.399923113,0.038449156,0.021194017,0.013603194,0.004008796,0.355891916,0.277183958,0.013916766,0.734995669,0.022682029,0.002569822,0.011941507,0.000106192,8160000000.0,2370000000.0,0.671554911,0.577590085,0.280611028,0.453667056,0.609617682,0.311871814,0.015553133,0,0.819715357,0.624946108,0.6046829,0.277667685,0.026896287,0.56561432,0.042646425,0
0.781627238,0.131794716,0.201803548,0.059606455,0.01096346,0.008371315,0.005159631,0.001440557,0.004387384,0.000134133,0.000458438,0.043709677,0.084593805,0.409771376,0.024799726,0.228265217,0.008313581,0.011166247,0.333844733,0.277252713,0.00719365,0.736963039,0.0,0.00240742,0.020240831,0.000114477,9240000000.0,0.000120068,0.671556633,0.243200348,0.956251146,0.450169997,0.540802558,0.308941007,0.026665405,0,0.816979945,0.624063546,0.601418745,0.278521308,0.026912343,0.565676788,0.035440749,0
0.781550746,0.0,0.168008091,0.076878866,0.00845676,0.004361268,0.0154105,0.001128098,0.005605912,0.000177125,0.070557032,0.094516129,0.049424967,0.393998327,8410000000.0,0.206711612,0.005988755,0.005887549,0.33473089,0.277492988,0.006726342,0.739355735,130000000.0,0.002204018,0.037968507,0.000113045,8460000000.0,8050000000.0,0.67158482,0.001906743,0.95724699,0.465003353,0.529134343,0.324958185,0.034380595,0,0.790182903,0.62373166,0.600043519,0.285955139,0.026569833,0.563823501,0.018818199,0
0.781569694,0.06782063,0.165521891,0.017983272,0.005981261,0.003267052,0.004247713,0.001828087,0.003460893,0.000133178,0.000155839,0.029354839,0.021409162,0.390956785,0.015876081,0.073904445,0.003810382,0.004157237,0.353436369,0.302853516,0.005959417,0.731947891,0.001704167,0.002264871,0.016182531,8750000000.0,5820000000.0,6340000000.0,0.671568185,0.376918279,0.940800308,0.457616853,0.604002289,0.313718463,0.048044131,0,0.799253928,0.624244406,0.598112268,0.277859863,0.027704058,0.567493809,0.040686618,0
0.781653624,0.168539326,0.199696599,0.052936461,0.009688581,0.007370675,0.011746414,0.000683757,0.009237587,0.000682513,0.001366235,0.047258065,0.0246552,0.394744578,0.0024262,0.010766749,0.009484719,0.000498449,0.342889883,0.277020501,0.000882014,0.737716297,0.009047432,0.002328493,0.030380436,0.000178726,0.000186302,904000000.0,0.671571871,0.051142855,0.650895123,0.459173534,0.576626105,0.314426363,0.030105724,0,0.813475707,0.623982288,0.606973732,0.283297956,0.026956372,0.565839664,0.021466096,0
0.781729554,0.323008402,0.2193755,0.047249573,0.019460782,0.014625939,0.002550634,0.000827813,0.007642485,9950000000.0,0.000502315,0.032096774,0.024852019,0.406424549,0.006363843,0.059798277,0.014732359,0.005273602,0.366832823,0.277155113,0.012555707,0.73808535,6570000000.0,0.002386255,0.031237596,0.000145107,0.000116749,4000000000.0,0.671576955,0.167184278,0.854850557,0.462715555,0.621149557,0.315644383,0.015070268,0,0.824535218,0.624114667,0.611766512,0.276628655,0.026792142,0.565163091,0.059941475,0
0.781824431,0.210952526,0.194934895,0.033803712,0.016036143,0.012965276,0.003202656,0.000669555,0.009456188,0.000136808,0.002436679,0.033225806,0.061169455,0.441317474,0.002642487,0.051913655,0.013312775,0.003466343,0.368477722,0.277116767,0.007381444,0.738337365,0.0,0.002936114,0.014385118,0.000175953,0.000155319,3790000000.0,0.671575596,0.025825615,0.960538441,0.461169097,0.635412245,0.315304101,0.018292835,0,0.855436619,0.624435807,0.613162129,0.277101882,0.026791157,0.565158396,0.050223207,0
0.781570957,0.369571819,0.172601239,0.04511699,0.007955045,0.005382495,0.012884487,0.000837958,0.007542578,0.000108721,0.000405483,0.052258065,0.035932612,0.393941792,0.011225693,0.081606953,0.006079146,0.002630307,0.342106542,0.277474806,0.005198567,0.736640885,0.002156317,0.002249298,0.017624024,0.000165765,0.000133479,5390000000.0,0.671583601,0.206578465,0.905690346,0.462545926,0.572725651,0.319536396,0.036487326,0,0.797941499,0.623740308,0.598956971,0.284123463,0.027639064,0.567401558,0.020483894,0
0.781586255,0.279886628,0.210104926,0.153924104,0.008721346,0.007751217,0.005956647,0.001548091,0.004084247,0.000703531,0.000764063,0.091774194,0.119803769,0.39993442,0.020915665,0.021507598,0.007830273,0.001075279,0.354741508,0.277160016,0.0026557,0.734800942,0.0,0.002307726,0.035145736,3090000000.0,3300000000.0,513000000.0,0.671569669,0.319660665,0.856559992,0.4561822,0.618196738,0.312368277,0.03336502,0,0.811951925,0.623829142,0.598186787,0.279098934,0.027066023,0.566198485,0.032144555,0
0.781208851,0.0,0.175972357,0.011101532,0.053503733,0.035807193,0.000555358,0.000655352,0.009656857,3500000000.0,0.00022241,0.018064516,0.009793928,0.382510572,0.005440641,0.208000118,0.039257173,0.052400124,0.264159818,0.277126324,0.037106783,0.738228325,0.0,0.002137581,0.088653777,0.000275514,0.000213249,0.000264567,0.671482262,0.190492611,0.969374732,0.346319968,0.513365695,0.305466456,0.005343481,0,0.748013754,0.623890058,0.631886702,0.275181975,0.026791157,0.565158396,0.203569919,0
0.781706677,0.055167527,0.170620707,0.008968949,0.026647031,0.025987945,0.00119826,0.000531586,0.011889829,0.000878554,7640000000.0,0.018064516,0.024837331,0.401958346,0.038540184,0.220433217,0.026446518,0.030618917,0.438536872,0.276982992,0.000867409,0.737226638,0.0,0.002454852,0.012008857,0.000296515,0.000312484,0.000330947,0.671652048,0.450945369,0.969954353,0.506039054,0.683213525,0.32184259,0.010970946,0,0.811762691,0.623150926,0.609611186,0.275648332,0.026801487,0.565207178,0.11033342,0
0.781713694,0.069035327,0.314567443,0.020584721,0.152793283,0.145349831,6470000000.0,0.001677944,0.0037683,0.000149419,0.000944109,0.015645161,0.049583596,0.400669365,0.006808379,0.157859101,0.148477785,0.126562533,0.492443655,0.276989988,0.011441809,0.737733195,0.0,0.002520939,0.010657996,0.000482722,0.000496392,0.000384693,0.671612901,0.024585489,0.998963003,0.54643054,0.595496721,0.316601065,0.001681006,0,0.814109768,0.625060096,0.609440063,0.274826388,0.026791188,0.565158547,0.677340241,0
0.781854466,0.23352566,0.200455101,0.041154317,0.018280754,0.015212973,0.002718427,0.000728394,0.008690232,0.000171201,0.001027324,0.037096774,0.03772748,0.432068474,0.004696682,0.152402025,0.016046207,0.011014567,0.361750203,0.277071109,0.006119207,0.738885402,0.0,0.002682807,0.029012411,0.000155937,0.000146533,9480000000.0,0.671547724,0.087347709,0.998387133,0.44065189,0.612335995,0.308366246,0.016046709,0,0.872875688,0.624158564,0.621643432,0.276750459,0.026794558,0.565174561,0.057015244,0
0.781758887,0.038161757,0.182925288,0.02749671,0.005263634,0.004627648,0.010313791,0.000785205,0.008057485,0.000588696,787000000.0,0.032419355,0.00798731,0.396734583,0.014857327,0.086751819,0.005209727,0.004249292,0.35759479,0.276831372,0.000497065,0.730994874,0.017911283,0.002412594,0.025746887,0.000126654,0.000133595,0.000101152,0.67159091,0.695802568,0.651838677,0.462631939,0.650569966,0.318659847,0.054273098,0,0.823481154,0.623396089,0.617534899,0.282259015,0.026926782,0.565731529,0.02300639,0
0.781723378,0.159833991,0.200665796,0.014186972,0.041676001,0.038919533,0.001024996,0.000815639,0.007757763,0.000136044,0.000319999,0.022096774,0.037013645,0.409658307,0.016553039,0.032598376,0.039075273,0.005230159,0.401092561,0.277013197,0.00705674,0.73972063,0.000251364,0.0024867,0.015065865,0.000362687,0.00036006,4400000000.0,0.671560683,0.144573174,0.948965438,0.450710487,0.629355671,0.31340702,0.006934528,0,0.818598023,0.62567751,0.610669358,0.275522511,0.026801587,0.565207642,0.12530532,0
0.781564922,0.049397712,0.319160592,0.084184098,0.006639605,0.002314448,0.010157853,0.003213862,0.001967406,7130000000.0,0.000108179,0.031612903,0.041608037,0.392471902,0.055235571,0.089379571,0.003998554,0.005028016,0.336234867,0.278955652,0.007172636,0.732738738,0.014784441,0.002307837,0.00517005,0.000152745,9570000000.0,0.000113635,0.671594319,0.455616441,0.569551509,0.462943261,0.542329822,0.318972694,0.043459794,0,0.798303025,0.625223314,0.5958584,0.282145976,0.027601272,0.567344964,0.023199841,0
0.781679027,0.213280696,0.218869833,0.104647821,0.016908528,0.008305812,0.004430097,0.004370365,0.001447376,0.000113115,0.035727876,0.073548387,0.150322401,0.461341896,0.000542501,0.310260367,0.010026134,0.016093174,0.34733837,0.277295426,0.018115506,0.741783756,0.0,0.00250076,0.033853275,0.000108406,6690000000.0,0.000107969,0.67159167,0.004525171,0.993684482,0.478016824,0.585762346,0.324549944,0.017349929,0,0.849625414,0.624015664,0.606490285,0.27799197,0.026793522,0.565169649,0.039471369,0
0.781602676,0.514728211,0.177320804,0.006564121,0.008009959,0.005726231,0.003084106,0.000628975,0.010042824,5870000000.0,6580000000.0,0.014516129,0.004617893,0.391409059,0.008479813,0.126413975,0.005759714,0.010353936,0.35248994,0.277552024,0.006164022,0.732976668,0.002484515,0.002281846,0.013007526,0.00028674,0.000215517,0.000351404,0.671608321,0.288105082,0.801460087,0.464852532,0.593908889,0.316661636,0.036245392,0,0.799897591,0.623992006,0.60591706,0.277016033,0.026994562,0.565971725,0.051693706,0
0.781675519,0.0,0.174792466,0.000952856,0.014116025,0.003263933,0.004730118,0.003599363,0.001756491,32500000.0,908000000.0,0.009677419,0.013797864,0.33298659,0.200942734,0.062270096,0.003754707,0.005552359,0.339427424,0.277618,0.027095494,0.736286768,0.010946299,0.002393454,0.005606472,0.003579666,0.001013244,0.00129374,0.671854672,0.305790344,0.547011761,0.463661832,0.56051637,0.317056981,0.02076828,0,0.801315195,0.623013346,0.559075411,0.278209687,0.026995453,0.565974711,0.037667158,0
0.781646887,0.07308432,0.178837807,0.015442322,0.009918846,0.006820447,0.003072251,0.00079535,0.007953308,0.000101078,0.000933518,0.022419355,0.03683739,0.391239456,0.004895828,0.087449103,0.007599975,0.006253847,0.34747762,0.277283966,0.006339733,0.734252293,0.000729073,0.002318213,0.020566059,0.000167456,0.000135503,0.000104413,0.671573802,0.04856997,0.922869645,0.459818472,0.581433364,0.314769802,0.029421377,0,0.806574705,0.623828241,0.604308287,0.277007397,0.026871303,0.565513612,0.051847634,0
